125239	 83900	 0	0.00	+84000	 83900	-1	286160	24155	+84000	+85300	-83500	3	-251119	-20774727300	-53.26	0.17	278	97.52	137301	2	0	-53.76	000000	000000	7614	090029	094632	092008	141322	137818	-49.37	2405	3016	-83	-1	 0	-1	16780	13424
125240	 83900	 0	0.00	+84000	 83900	-1	286161	24155	+84000	+85300	-83500	3	-251118	-20774643400	-53.26	0.17	278	97.52	137301	2	0	-53.76	000000	000000	7614	090029	094632	092008	141323	137818	-49.37	2406	3016	-83	-1	 0	-1	16780	13424
125243	 83900	 0	0.00	+84000	 83900	-1	286162	24155	+84000	+85300	-83500	3	-251117	-20774559500	-53.26	0.17	278	97.52	137301	2	0	-53.76	000000	000000	7614	090029	094632	092008	141324	137818	-49.37	2407	3016	-83	-1	 0	-1	16780	13424
125251	 83900	 0	0.00	+84000	 83900	-18	286180	24156	+84000	+85300	-83500	3	-251099	-20773049300	-53.26	0.17	278	97.51	137301	2	0	-53.77	000000	000000	7615	090029	094632	092008	141342	137818	-49.37	2408	3016	-1510	-18	 0	-18	16780	13424
125251	 83900	 0	0.00	+84000	 83900	-2	286182	24157	+84000	+85300	-83500	3	-251097	-20772881500	-53.27	0.17	278	97.51	137301	2	0	-53.77	000000	000000	7615	090029	094632	092008	141344	137818	-49.37	2409	3016	-167	-2	 0	-2	16780	13424
125251	+84000	+100	+0.12	+84000	 83900	+4	286186	24157	+84000	+85300	-83500	2	-251093	-20772545500	-53.27	0.17	279	97.51	137464	2	0	-53.77	000000	000000	7615	090029	094632	092008	141344	137822	-49.37	2409	3017	+336	 0	+4	+4	16800	13440
125251	+84000	+100	+0.12	+84000	 83900	+15	286201	24158	+84000	+85300	-83500	2	-251078	-20771285500	-53.27	0.17	279	97.52	137464	2	0	-53.77	000000	000000	7615	090029	094632	092008	141344	137837	-49.37	2409	3018	+1260	 0	+15	+15	16800	13440
125253	 83900	 0	0.00	+84000	 83900	-1	286202	24158	+84000	+85300	-83500	3	-251077	-20771201600	-53.27	0.17	278	97.52	137301	2	0	-53.77	000000	000000	7615	090029	094632	092008	141345	137837	-49.37	2410	3018	-83	-1	 0	-1	16780	13424
125253	 83900	 0	0.00	+84000	 83900	-4	286206	24159	+84000	+85300	-83500	3	-251073	-20770866000	-53.27	0.17	278	97.52	137301	2	0	-53.77	000000	000000	7615	090029	094632	092008	141349	137837	-49.37	2411	3018	-335	-4	 0	-4	16780	13424
125253	 83900	 0	0.00	+84000	 83900	-4	286210	24159	+84000	+85300	-83500	3	-251069	-20770530400	-53.27	0.17	278	97.51	137301	2	0	-53.77	000000	000000	7615	090029	094632	092008	141353	137837	-49.37	2412	3018	-335	-4	 0	-4	16780	13424
125254	+84000	+100	+0.12	+84000	 83900	+10	286220	24160	+84000	+85300	-83500	2	-251059	-20769690400	-53.27	0.17	279	97.52	137464	2	0	-53.77	000000	000000	7616	090029	094632	092008	141353	137847	-49.37	2412	3019	+840	 0	+10	+10	16800	13440
125304	 83900	 0	0.00	+84000	 83900	-1	286221	24160	+84000	+85300	-83500	3	-251058	-20769606500	-53.27	0.17	278	97.52	137301	2	0	-53.77	000000	000000	7614	090029	094632	092008	141354	137847	-49.37	2413	3019	-83	-1	 0	-1	16780	13424
125310	 83900	 0	0.00	+84000	 83900	-1	286222	24160	+84000	+85300	-83500	3	-251057	-20769522600	-53.27	0.17	278	97.52	137301	2	0	-53.77	000000	000000	7614	090029	094632	092008	141355	137847	-49.37	2414	3019	-83	-1	 0	-1	16780	13424
125313	 83900	 0	0.00	+84000	 83900	-6	286228	24160	+84000	+85300	-83500	3	-251051	-20769019200	-53.27	0.17	278	97.51	137301	2	0	-53.77	000000	000000	7614	090029	094632	092008	141361	137847	-49.37	2415	3019	-503	-6	 0	-6	16780	13424
125315	 83900	 0	0.00	+84000	 83900	-1	286229	24160	+84000	+85300	-83500	3	-251050	-20768935300	-53.27	0.17	278	97.51	137301	2	0	-53.77	000000	000000	7614	090029	094632	092008	141362	137847	-49.37	2416	3019	-83	-1	 0	-1	16780	13424
125319	 83900	 0	0.00	+84000	 83900	-3	286232	24161	+84000	+85300	-83500	3	-251047	-20768683600	-53.27	0.17	278	97.51	137301	2	0	-53.78	000000	000000	7614	090029	094632	092008	141365	137847	-49.37	2417	3019	-251	-3	 0	-3	16780	13424
125319	 83900	 0	0.00	+84000	 83900	-2	286234	24161	+84000	+85300	-83500	3	-251045	-20768515800	-53.27	0.17	278	97.51	137301	2	0	-53.78	000000	000000	7614	090029	094632	092008	141367	137847	-49.37	2418	3019	-167	-2	 0	-2	16780	13424
125321	 83900	 0	0.00	+84000	 83900	-1	286235	24161	+84000	+85300	-83500	3	-251044	-20768431900	-53.27	0.17	278	97.51	137301	2	0	-53.78	000000	000000	7614	090029	094632	092008	141368	137847	-49.37	2419	3019	-83	-1	 0	-1	16780	13424
125328	 83900	 0	0.00	+84000	 83900	-2	286237	24161	+84000	+85300	-83500	3	-251042	-20768264100	-53.28	0.17	278	97.51	137301	2	0	-53.78	000000	000000	7614	090029	094632	092008	141370	137847	-49.37	2420	3019	-167	-2	 0	-2	16780	13424
125328	+84000	+100	+0.12	+84000	 83900	+16	286253	24162	+84000	+85300	-83500	2	-251026	-20766920100	-53.28	0.17	279	97.52	137464	2	0	-53.78	000000	000000	7615	090029	094632	092008	141370	137863	-49.37	2420	3020	+1344	 0	+16	+16	16800	13440
